,Open,High,Low,Close,Volume,Signal
3181,0.1691135438443538,0.17646666408719738,0.1691135438443538,0.17278969287872314,176310400,BUY
3182,0.17462866247282235,0.17646673775735444,0.17187072123594588,0.17370963096618652,175280000,SELL
3183,0.1727896804792852,0.174628577038615,0.16727545732343344,0.16911353170871735,134904000,SELL
3184,0.1709516399989342,0.1709516399989342,0.163599340999613,0.16635645925998688,139406400,SELL
3185,0.1672754655023016,0.17646666005216696,0.1672754655023016,0.1746285855770111,161145600,BUY
3186,0.1764666885137558,0.18381898760020138,0.17462861374214442,0.1764666885137558,306342400,BUY
3187,0.1783047632853672,0.1783047632853672,0.1727897167963143,0.1764666885137558,177004800,SELL
3188,0.17646666005216696,0.18014280900247867,0.17278968892776916,0.1746285855770111,160686400,BUY
3189,0.20403944865993442,0.20955367281865894,0.19668632760743962,0.20771558582782745,955248000,BUY
3190,0.20587750919073966,0.21139172069817633,0.20403943459784216,0.208634614944458,332998400,BUY
3191,0.20771560690217067,0.2095536940794902,0.20036331954918193,0.20403946936130524,213572800,SELL
3192,0.2058775442673669,0.20771560690217067,0.20036331954918193,0.20403946936130524,138409600,SELL
3193,0.20220138952282765,0.22977416906096923,0.2003633146616032,0.22242103517055511,627110400,BUY
3194,0.22425909776052197,0.23161223165093606,0.21874488544810627,0.22242103517055511,396076800,SELL
3195,0.2224209891839367,0.22425905139387528,0.21782579684532516,0.22058290243148804,219128000,SELL
3196,0.2187449038028717,0.22058296654706938,0.21323069102776143,0.2187449038028717,222476800,BUY
3197,0.22058301777588912,0.23712651893143277,0.2187449546048145,0.23345036804676056,459065600,BUY
3198,0.23345022521503314,0.2371263738505293,0.2279360145330429,0.2279360145330429,244462400,SELL
3199,0.22793613855567638,0.2334503522380127,0.22425915347422137,0.22609807550907135,136864000,SELL
3200,0.2260979501762424,0.2316121608018875,0.22242096713304862,0.2316121608018875,105974400,BUY
3201,0.229774275570127,0.24264162773746625,0.22793618758562095,0.2408035397529602,224246400,BUY
3202,0.24264145735453413,0.24264145735453413,0.22793602752884776,0.23253121972084045,176960000,SELL
3203,0.23161222759397151,0.2371264398097992,0.22609801537814384,0.2371264398097992,185371200,BUY
3204,0.23436938226222992,0.23712648894140462,0.22609806222470588,0.23436938226222992,378033600,BUY
3205,0.235288439827139,0.23620748362170216,0.22425915347422137,0.22609807550907135,166992000,SELL
3206,0.22793609679782345,0.2297741840502125,0.2187448997178578,0.22150200605392456,171248000,SELL
3207,0.22242109042761635,0.22609807550907135,0.22058300283849006,0.22609807550907135,76977600,BUY
3208,0.22609811010595587,0.23528847583030693,0.22425918778971926,0.2306932806968689,142430400,BUY
3209,0.23161230487568593,0.23528845576035815,0.22425916866056134,0.23345036804676056,143662400,SELL
3210,0.23161218784587956,0.24080338258792017,0.23161218784587956,0.2352883368730545,157102400,BUY
3211,0.2352883776553603,0.251832707764722,0.2334502905519237,0.24999378621578217,303083200,BUY
3212,0.2499937140442096,0.2573468456956279,0.2408033548077685,0.2463175654411316,302624000,SELL
3213,0.24631756544113162,0.24815565201392445,0.24264144138056135,0.2463175654411316,114408000,SELL
3214,0.24351346492767334,0.24720280052673713,0.23982410469789908,0.24351346492767334,122964800,SELL
3215,0.24166870903935883,0.24351340098521662,0.23797851233441103,0.23982404172420502,150606400,SELL
3216,0.23982410469789908,0.24351346492767334,0.23059987899466255,0.24351346492767334,186166400,BUY
3217,0.241668772497431,0.24720280052673713,0.2407464262823098,0.24351346492767334,90440000,SELL
3218,0.24166860526620226,0.24351329641994465,0.2379784101458343,0.24074625968933105,43444800,SELL
3219,0.23797861964309902,0.23982414986507464,0.23244459057154393,0.2342892587184906,96712000,SELL
